year,n_papers,r_squared,rating_coef,rating_pval,rating_ci_lower,rating_ci_upper,oral_coef,oral_pval,oral_ci_lower,oral_ci_upper,spotlight_coef,spotlight_pval
2017,198,0.06777806875462355,0.34184611163384043,0.07227994159987411,-0.031221741679832993,0.7149139649475138,1.040052876769005,0.040558587164641155,0.04516780895576489,2.034937944582245,-1.1895893368608996e-15,0.040789175119727364
2018,337,0.0355654756268603,0.2966463480126874,0.04358289232767519,0.008592789274644741,0.5846999067507301,0.6801036661934582,0.07507604402284933,-0.06913947760120565,1.4293468099881221,-1.4076962170444779e-15,0.07650022167326379
2019,502,0.049138993971424405,0.2461038612635576,0.010378990348601508,0.058157849435120895,0.4340498730919943,0.9221477473091171,0.0018470211473988745,0.343409971299945,1.5008855233182892,-9.27990690046318e-16,0.002002924983830513
2020,687,0.03258068782090595,0.09949089524515647,0.1747656447286913,-0.04430756311096706,0.24328935360128,0.4102198706024804,0.08426633955152622,-0.05563175140482651,0.8760714926097872,0.48540197865239576,0.00221931483791949
2021,859,0.041994035240159544,0.2249639191490206,0.0258284403316068,0.02719853936906466,0.4227292989289766,0.7032845488243066,0.00131756319979168,0.27497024426383604,1.1315988533847772,0.16098743069828012,0.2724198028094156
2022,1094,0.04024966561890908,0.2409295303985034,0.0002633436927815665,0.11179915576580254,0.37005990503120423,0.5863813513746041,0.004085529745288133,0.18654432767899937,0.9862183750702089,0.104067347102523,0.40449330867691524
2023,1573,0.061600504437486214,0.0900537003418649,0.09235297144726975,-0.014829489438083238,0.19493689012181303,1.0901431446010967,4.187161946180706e-12,0.7840270713091,1.3962592178930935,0.4512415420280585,2.2619221357884477e-06
